Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
1726004,nan,nan,nan,nan,nan,nan,635,635,659,605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726014,634,689,nan,nan,nan,nan,687,687,694,686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726504,nan,nan,nan,nan,nan,nan,635,635,659,621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726514,638,687,nan,nan,nan,nan,687,687,694,679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1726854,nan,nan,105,91,152,160,nan,nan,nan,nan,117,116,141,117,128,130,119,143,137,144,nan,pc65
1727004,nan,nan,nan,nan,nan,nan,672,635,659,621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727014,647,686,nan,nan,nan,nan,685,687,694,679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727504,nan,nan,nan,nan,nan,nan,672,619,659,621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727514,643,683,nan,nan,nan,nan,685,675,694,679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1727734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,117,133,120,120,133,108,144,129,146,nan,pc65
1727974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,111,134,113,117,131,104,147,129,149,nan,pc65
1728004,nan,nan,nan,nan,nan,nan,672,619,522,621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728014,609,660,nan,nan,nan,nan,685,675,600,679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,108,135,110,118,128,104,146,129,147,nan,pc65
1728134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,107,136,109,118,126,105,145,130,147,nan,pc65
1728214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,109,136,111,118,129,104,149,130,152,nan,pc65
1728294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,114,137,116,120,135,106,154,132,156,nan,pc65
1728374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,117,136,119,119,139,103,158,131,160,nan,pc65
1728454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,121,136,121,119,141,105,162,132,163,nan,pc65
1728504,nan,nan,nan,nan,nan,nan,672,619,522,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728514,567,626,nan,nan,nan,nan,685,675,600,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,pc65
1728534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,137,123,120,144,104,163,131,165,nan,pc65
1728604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,pc65
1728614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,138,125,120,148,102,166,132,167,nan,pc65
1728694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,126,137,126,120,147,105,168,132,168,nan,pc65
1728704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,pc65
1728774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,pc65
1728854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1728904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,pc65
1728934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729004,nan,nan,nan,nan,nan,nan,448,619,522,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729014,511,588,nan,nan,nan,nan,531,675,600,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1729094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1729174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1729254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1729334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1729414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729514,nan,nan,nan,nan,nan,nan,448,428,522,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729524,464,551,nan,nan,nan,nan,531,526,600,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,pc65
1729584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,pc65
1729654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,pc65
1729734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,pc65
1729814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1729904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,pc65
1729974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730004,nan,nan,nan,nan,nan,nan,448,428,457,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730014,447,531,nan,nan,nan,nan,531,526,523,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,pc65
1730064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,pc65
1730134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,pc65
1730214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,pc65
1730374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,pc65
1730454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730504,nan,nan,nan,nan,nan,nan,448,428,457,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730514,447,527,nan,nan,nan,nan,531,526,523,528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1730534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1730614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1730774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1730854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1730904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1730934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731004,nan,nan,nan,nan,nan,nan,455,428,457,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731014,448,528,nan,nan,nan,nan,535,526,523,528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1731094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1731174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1731254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1731334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1731414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731514,nan,nan,nan,nan,nan,nan,455,438,457,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731524,451,528,nan,nan,nan,nan,535,524,523,528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1731584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1731654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1731734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1731814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1731904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,pc65
1731974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732004,nan,nan,nan,nan,nan,nan,455,438,448,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732014,449,530,nan,nan,nan,nan,535,524,533,528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1732064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1732134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1732214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1732374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1732454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732504,nan,nan,nan,nan,nan,nan,455,438,448,442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732514,446,531,nan,nan,nan,nan,535,524,533,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,pc65
1732534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,pc65
1732614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,pc65
1732774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,pc65
1732854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1732904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,pc65
1732934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733004,nan,nan,nan,nan,nan,nan,447,438,448,442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733014,444,530,nan,nan,nan,nan,528,524,533,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,pc65
1733094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,pc65
1733204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,pc65
1733254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,136,124,119,145,104,166,131,167,nan,pc65
1733304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,pc65
1733334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,pc65
1733414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,135,122,119,145,105,166,131,166,nan,pc65
1733494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,136,123,119,145,103,166,133,167,nan,pc65
1733504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733514,nan,nan,nan,nan,nan,nan,447,463,448,442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733524,450,532,nan,nan,nan,nan,528,535,533,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1733574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1733604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1733654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,137,123,119,145,104,167,133,167,nan,pc65
1733704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1733734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,137,123,119,146,104,166,132,167,nan,pc65
1733804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1733814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,121,138,123,118,145,103,166,132,167,nan,pc65
1733894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,138,124,119,147,102,166,132,167,nan,pc65
1733904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1733974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,137,124,119,146,105,167,132,168,nan,pc65
1734004,nan,nan,nan,nan,nan,nan,447,463,451,442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734014,451,532,nan,nan,nan,nan,528,535,531,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1734064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,138,125,119,147,104,167,133,168,nan,pc65
1734104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1734134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1734214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,123,137,124,120,145,104,166,133,167,nan,pc65
1734294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1734374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1734454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734504,nan,nan,nan,nan,nan,nan,447,463,451,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734514,455,533,nan,nan,nan,nan,528,535,531,537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,pc65
1734534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,pc65
1734614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,pc65
1734774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1734804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,pc65
1734854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
